Profile ID,Advocacy,Advocacy Description,Product/Service,Product/Service Description,Organizational Optimization,Organizational Optimization Description,Research,Research Description,Other,Use - Other Description,Processed
1307,FALSE,,TRUE,,TRUE,,FALSE,,FALSE,,0
1309,TRUE,use open data in various projects -  e.g. demo.cratica.org,FALSE,,FALSE,,FALSE,,FALSE,,0
1311,TRUE,"Transparencia Mexicana's research on transparency and ""Follow the Money"" intiative relies on public financial databases.",FALSE,,FALSE,,FALSE,,FALSE,,0
1314,TRUE,Uses open data to create and work with broad coalitions representing civil society to prevent corruption by reforming systems.,FALSE,,FALSE,,FALSE,,FALSE,,0
1316,FALSE,,TRUE,Transparent Chennai has created a mapping tool which allows for the visualization of civic (both official and crowdsourced) data on a map. The organization aggregates -  creates and disseminates data and research about important civic issues facing Chennai -  including those issues facing the poor. Some of these data are visualized on interactive maps -  other are available on the website in the form of research publications and blogs.,FALSE,,TRUE,Research conducted on waste management -  water and sanitation issues -  slums and informal settlements -  electoral accountability and city governance,FALSE,,0
1319,FALSE,,TRUE,,FALSE,,TRUE,,FALSE,,0
1321,FALSE,,TRUE,access the bus -  route and timetable data of bus organisations and government authorities.,FALSE,,FALSE,,FALSE,,0
1324,TRUE,created shule.info with educational data to reveal school performances,FALSE,,FALSE,,FALSE,,FALSE,,0
1326,FALSE,,FALSE,,TRUE,use open source technologies and open-data to create unique and beautiful experiences for our customers.,FALSE,,FALSE,,0
1331,FALSE,,FALSE,,TRUE,the platform integrates financial -  credit and geospatial open data.,FALSE,,FALSE,,0
1333,TRUE,"Advocate the values of equality, solidarity, tolerance, respect for nature and mutual responsibility. Aims to address world issues from poverty reduction to governance to finance to the environment.",FALSE,,FALSE,,FALSE,,FALSE,,0
1335,FALSE,,FALSE,,TRUE,,FALSE,,FALSE,,0
1337,FALSE,,FALSE,,FALSE,,TRUE,,FALSE,,0
1339,FALSE,,TRUE,provides tools through the blog Patently-O,FALSE,,TRUE,patent analysis,FALSE,,0
1342,FALSE,,TRUE,solution â€˜In Context - Brendaâ€™ uses education open data,FALSE,,FALSE,,FALSE,,0
1344,FALSE,,TRUE,,FALSE,,FALSE,,FALSE,,0
1346,FALSE,,FALSE,,TRUE,Monitors the selling of state assets -  and thus serve both citizens and public finances,FALSE,,FALSE,,0
1348,FALSE,,FALSE,,TRUE,provides administrative -  security and technology services for government agencies.,FALSE,,FALSE,,0
1350,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,0
1352,FALSE,,FALSE,,TRUE,,FALSE,,FALSE,,0
1354,TRUE,advocates for more transparent healthcare data ,FALSE,"leverages open healthcare data to curate an onliine tool that helps users weigh heatlcare options to make a decision with confidence. Users search for experienced doctor who meet your needs, compare costs for procedures and appointments and read patient ratings and reviews",FALSE,,TRUE,"uses health data from a number of governmental sources to generate ""white papers"" and reports about the need for transparent healthcare ",FALSE,,0
1356,FALSE,,FALSE,,FALSE,,TRUE,,FALSE,,0
1358,TRUE,"uses open data sources like Google, Education.com, Open Street Map, the U.S. Census, Localeze to promote walkable neighborhoods as one of the simplest and best solutions for the environment, health, and economy.",FALSE,provides walksource data to researchers; generated scoring and search technology to evaluate walkable/bikeable neighborhoods,FALSE,,FALSE,,FALSE,,0
1360,FALSE,,FALSE,,FALSE,,TRUE,,FALSE,,0
1362,TRUE,"has a connected ctizen forum that seeks to connect citizen and the government through free data exchange",FALSE,,FALSE,,FALSE,,FALSE,,0
1365,FALSE,,FALSE,,TRUE,Weather AWhere combines weather observations -  forecast models and historical records from all over the world and downscales them to field level -  transmitting information via SMS to help farmers better forecast and plan activities.,FALSE,,FALSE,,0
1367,FALSE,,FALSE,,TRUE,,FALSE,,FALSE,,0
1369,FALSE,,FALSE,,TRUE,Using open data from Google Trend or social networks -  looking for relations with meteorological variables and forming marketing strategies.,FALSE,,FALSE,,0
1372,FALSE,,FALSE,"Uses open data to do user research, design and develop digital solutions that fit clients' needs and support business goals.",FALSE,,FALSE,,FALSE,,0
1374,FALSE,,TRUE,,FALSE,,FALSE,,FALSE,,0
1377,TRUE,Advocates to end extreme poverty and promote shared prosperity by fostering the income growth.,FALSE,"Uses open data to conduct investigative research on global issue of poverty, and provide low-interest loans, zero to low-interest credits, as well as grants to developing countries.",FALSE,,FALSE,,FALSE,,0
1379,TRUE,"advocates for the access to web for everyone, and democratising world's info through open data - for everyone to be able to access, understand, and use data to change their society for the better.",FALSE,,FALSE,,TRUE,analyses companies that use open data to conduct research on the impact of open data and evluates policies to build a better and more open web,FALSE,,0
1381,FALSE,,FALSE,,TRUE,Xpreso uses postcodes and GPS to help delivery companies identify locations and address to deliver parcels by mapping locations and display them on smart devices. It gives directions to drivers of delivery companies to both company and residential locations. It enable users to increase success rate of delivery.,FALSE,,FALSE,,0
1383,FALSE,,FALSE,"Uses open data to tailor innovative business  solutions for company clients, and implement projects about smart city, health care, ICT, etc.",FALSE,,FALSE,,FALSE,,0
1385,FALSE,,FALSE,"Use open geogrpahical data to create visualizations; combines geographical data with rental and mortage data to create the â€œBreakeven Horizonâ€ù , a metric that gives users a snapshot of how long they would need to own a home in a given area for the accrued cost of buying to be less than renting. ",TRUE,"uses aggregated open data to generate search portals for home buyers, sellers, and real estate agents",TRUE,uses data from the Census Bureau to generate market analysis to inform users of the best time to buy/sell property,FALSE,,0
1387,FALSE,,FALSE,"Uses open proterty data to help consumers research, find and manage their home.  Provides contextual local data on average current property values or average sold prices by property type. Shows listings for sale and rent properties on maps, including supporting descriptions, images and agent contact details.",FALSE,,FALSE,,FALSE,,0
01p6Tlwxre,FALSE,,FALSE,,TRUE,,FALSE,,FALSE,,0
05nEaXhtDS,FALSE,,FALSE,,FALSE,,TRUE,,FALSE,,0
07TjdOy9pG,FALSE,,FALSE,,TRUE,,FALSE,,FALSE,,0
0afRflg3pV,FALSE,,FALSE,,TRUE,,FALSE,,FALSE,,0
0BjKXYwp9m,TRUE,Involved in various aspects of the open data movement through creation of open data challenges and funding initiatives.,FALSE,,FALSE,,FALSE,,FALSE,,0
0BxyWZEUAc,FALSE,,FALSE,,FALSE,,TRUE,,FALSE,,0
0F1larVx2a,FALSE,,TRUE,,FALSE,,FALSE,,FALSE,,0
0g5iLcPf0D,FALSE,,TRUE,,FALSE,,FALSE,,FALSE,,0
0GqNZojMzk,FALSE,,FALSE,,TRUE,,FALSE,,FALSE,,0
0gR3prHUky,FALSE,,FALSE,,TRUE,,FALSE,,FALSE,,0
0jaLaGcbPU,FALSE,,FALSE,,TRUE,,FALSE,,FALSE,,0
0JYFVqpGFb,FALSE,,FALSE,,TRUE,,FALSE,,FALSE,,0
0oGVaCP0eg,FALSE,,FALSE,,FALSE,,TRUE,,FALSE,,0
0qfIm7SHbt,TRUE,"Uses demographic open data for the defense of indigenous lands against megaprojects such as hydroelectric dams, mining, or oil, by producing accurate information on how the population is going to be affected.",FALSE,,FALSE,,TRUE,Determine the potential damages resulting from the installation -  operation and closing of megaprojects.,FALSE,,0
0RILmDfO5b,FALSE,,FALSE,,FALSE,,TRUE,,FALSE,,0
0USB7iOg1f,FALSE,,FALSE,,TRUE,,FALSE,,FALSE,,0
0uV83iyjt8,FALSE,,FALSE,,TRUE,,FALSE,,FALSE,,0
0VL181v0Df,FALSE,,TRUE,provides government data analytics services for clients to supervise government activities that are related to the clients' business.,FALSE,,FALSE,,FALSE,,0
10ptTtOQ2G,FALSE,,FALSE,,TRUE,,FALSE,,FALSE,,0
15OFc6MO2m,TRUE,Offers consultancy services around open data.,FALSE,,FALSE,,FALSE,,FALSE,,0
18BzZKVuEA,FALSE,,TRUE,Uses housing open data to get insights into the real estate market.,FALSE,,FALSE,,FALSE,,0
19hkmETS4S,TRUE,Provides insights -  research reports -  and promotes open data.,FALSE,,FALSE,,FALSE,,FALSE,,0
1D3O7OxGhC,FALSE,,FALSE,,FALSE,,TRUE,,FALSE,,0
1HXiowGnpB,FALSE,,TRUE,Uses open data to provide financial services.,FALSE,,FALSE,,FALSE,,0
1n6uF4VRZF,FALSE,,FALSE,,TRUE,,FALSE,,FALSE,,0
1okYsfqW7W,FALSE,,FALSE,,TRUE,,FALSE,,FALSE,,0
1rhXyUCE5f,FALSE,,FALSE,,TRUE,,FALSE,,FALSE,,0
1rxFyhHDuv,FALSE,,FALSE,,TRUE,,FALSE,,FALSE,,0
1T7ppjcnns,FALSE,,TRUE,,FALSE,,FALSE,,FALSE,,0
1tImViUgFu,FALSE,,TRUE,,FALSE,,FALSE,,FALSE,,0
1tvQmQeW7l,FALSE,,TRUE,We deliver hyperlocal and timely notifications to citizen-users of our platform using municipal open data on re-zoning applications -  development applications -  and other forms of land use change data.,FALSE,,FALSE,,FALSE,,0
1uNPhaFRjP,FALSE,,FALSE,,TRUE,,FALSE,,FALSE,,0
1Vt8DkEAVj,FALSE,,FALSE,,TRUE,,FALSE,,FALSE,,0
1WQF6jrGZm,FALSE,,FALSE,,TRUE,,FALSE,,FALSE,,0
1Wrrs9CoES,TRUE,Work with all kinds of libraries -  school -  public -  corporate -  law -  government -  academic -  TAFE and the major collecting institutions -  and uses health libraries as the best example of how libraries use open data.,FALSE,,FALSE,,FALSE,,FALSE,,0
1Z5MioHmys,FALSE,,TRUE,"uses open data to build up a FLIS search tool- search individual or multiple NSNs, NIINs, FSC codes, supplier CAGE codes, keywords and more.",FALSE,,FALSE,,FALSE,,0
291k08Ffch,FALSE,,FALSE,,TRUE,,FALSE,,FALSE,,0
2B30MVgkOp,TRUE,,FALSE,,FALSE,,FALSE,,FALSE,,0
2fCGUHT1Sp,FALSE,,FALSE,,TRUE,,FALSE,,FALSE,,0
2fKO9Iv7rl,FALSE,,TRUE,"uses open data to provides services such as strategic partnerships, managed services and process automation",FALSE,,FALSE,,FALSE,,0
2h9M7qkRGt,TRUE,,FALSE,,FALSE,,FALSE,,FALSE,,0
2mY9XRC3lH,FALSE,,TRUE,uses open transportation and geospatial data to inform travelers best routes to take; creates data visualizations based on open streetmap and other open data resources ,FALSE,,FALSE,,FALSE,,0
2nQDxrfKot,FALSE,,TRUE,OntoQuad platform uses linked open data.,FALSE,,FALSE,,FALSE,,0
2R0H0hGr6P,FALSE,,TRUE,Mamnadzor -  a mobile application that uses health and geodata (places of pharmacies -  hospitals -  shops -  schools -  etc) to map health and educational institutions for mothers and their children.,FALSE,,FALSE,,FALSE,,0
2XJgS0GKYZ,TRUE,ANES has worked in different programs for education -  research -  finance and technology transfer.,TRUE,The Society has presence in 20 states in Mexico -  where most of the renewable energy projects are located -  such as Oaxaca (wind) -  Baja California (solar) -  Veracruz (biomass) -  Guanajuato (biogas) -  Michoacan (geothermal) -  etc.,TRUE,,TRUE,Â The Association publishes a quarterly magazine â€œRenewable Energyâ€ù -  which presents scientific -  technical and disclosure articles for the use of unconventional sources of energy -  we provide information on conferences -  fairs and trade missions -  both domestic and international.Â ,FALSE,,0
2XJgS0GKYZ,TRUE,Advocactes for issues related to transparency and access to public information.,FALSE,,FALSE,,FALSE,,FALSE,,0
2zfDX9zRYL,TRUE,,FALSE,,FALSE,,FALSE,,FALSE,,0
376094heht,FALSE,,FALSE,,FALSE,,TRUE,,FALSE,,0
3AC87AqHVS,FALSE,,FALSE,,TRUE,,FALSE,,FALSE,,0
3csSsUHAPw,FALSE,,FALSE,,TRUE,,FALSE,,FALSE,,0
3dvY5fu92S,FALSE,,FALSE,,TRUE,,FALSE,,FALSE,,0
3h5yoJBpgw,FALSE,,TRUE,,FALSE,,FALSE,,FALSE,,0
3lCqxN61zt,FALSE,,TRUE,Uses data from various governmental sources to provide Specialized Data Products and Solutions.Â Services use agriculture data -  vehicle recall data -  policy data -  etc,FALSE,,FALSE,,FALSE,,0
3n1ihoL0uM,FALSE,,FALSE,,TRUE,,FALSE,,FALSE,,0
3rTwm2Nbb7,TRUE,Advocate for open -  equal -  and fair access to crime data.,TRUE,,FALSE,,TRUE,,FALSE,,0
3siAvuV6UA,TRUE,Since our mission comprises the promotion of the values of openness -  we strive to use open data for offline and online advocacy: events (hackathons -  etc.) -  storytelling -  etc.,TRUE,"uses open data to launch projects for opening up governance, data and knowledge through journalism and visualization. ",FALSE,,TRUE,,TRUE,,0
3Tx4ow7uJq,FALSE,,FALSE,,TRUE,,FALSE,,FALSE,,0
3veMuOoTfU,FALSE,,FALSE,,TRUE,,FALSE,,FALSE,,0
40nfQDDIsy,FALSE,,TRUE,uses open government data in conjunction with private business data to aggregate and normalize information for companies,FALSE,,FALSE,,FALSE,,0
41jGuPOWaJ,FALSE,,FALSE,,FALSE,,TRUE,,FALSE,,0
4CaPipdgGB,FALSE,,TRUE,Uses open data to create sustainable benefits for workers in the informal sector by offering them a platform to access services.,FALSE,,FALSE,,FALSE,,0
4ginqO4Ux8,FALSE,,TRUE,,FALSE,,FALSE,,FALSE,,0
4IdM27g7Fk,FALSE,,FALSE,,FALSE,,TRUE,,FALSE,,0
4mL0YgOfTS,FALSE,,TRUE,Map of real estate for sale/to let to help better understand the areas certain buildings/plots are located (otthonterkep.hu),FALSE,,FALSE,,FALSE,,0
4nX6dsEBDD,TRUE,Uses open data in a variety of transparency and accountability related projects such as Del Dicho al Hecho,FALSE,,FALSE,,FALSE,,FALSE,,0
4oxvmWJajO,TRUE,"App ""Schools finder"" uses open education data.",FALSE,,FALSE,,FALSE,,FALSE,,0
4PL9m3QVC2,FALSE,,TRUE,Uses open data for product development of consumer software products.,FALSE,,FALSE,,FALSE,,0
4QAETDQX4l,FALSE,,TRUE,"uses open data for citizens to know congressional events happen in US Capitol hill through news tweets, document release, data analytics, etc.",FALSE,,FALSE,,FALSE,,0
4uXkOwrgPJ,FALSE,,FALSE,,TRUE,,FALSE,,FALSE,,0
4XSdtqTFvz,FALSE,,FALSE,,FALSE,,TRUE,We compare the relationship between education and business in Asia and Western countries,FALSE,,0
5HxzQdX3lj,FALSE,,FALSE,,FALSE,,TRUE,Uses GIS data and other indicators for research.,FALSE,,0
5ILqYYUjNM,TRUE,Develops projects -  such as http://www.dipudatos.info  -  on institutional transparency -  access to public information and active citizenship.,FALSE,,FALSE,,FALSE,,FALSE,,0
5J0r4wnDg9,FALSE,,TRUE,,FALSE,,FALSE,,FALSE,,0
5kNUKkSPmW,FALSE,,FALSE,,TRUE,,FALSE,,FALSE,,0
5nnLg6A2W9,FALSE,,FALSE,,FALSE,,FALSE,,TRUE,Supports others to use open data to improve their development outcomes -  so could include advocacy -  research -  organisational optimization etc.,0
5nSFcoFMQl,FALSE,,TRUE,,FALSE,,FALSE,,FALSE,,0
5sA9dyms6j,FALSE,,TRUE,"uses data to design visualtization projects for their customers; for example, they used open geographical and bike racing data to create a real time, 3D map of a major bking event in the uk",FALSE,,FALSE,,FALSE,,0
5VKhy3TIIy,FALSE,,TRUE,uses open data to provide best transportation options for travelers get to and from airport ,FALSE,,FALSE,,FALSE,,0
5YD9bv217R,FALSE,,TRUE,,FALSE,,FALSE,,FALSE,,0
65i8y0TvGs,FALSE,,FALSE,,TRUE,,FALSE,,FALSE,,0
6fB6SWTgl8,FALSE,,FALSE,,TRUE,,FALSE,,FALSE,,0
6fYme3A4Wq,FALSE,,FALSE,,TRUE,,FALSE,,FALSE,,0
6jVzjuPEhY,FALSE,,FALSE,,FALSE,,TRUE,,FALSE,,0
6MNMxfRTce,FALSE,,FALSE,,FALSE,,TRUE,,FALSE,,0
6pfEVegtCm,FALSE,,FALSE,,FALSE,,TRUE,,FALSE,,0
6PpFCC6kk7,TRUE,Uses open data to create applications such as Open Data Albania and Tax Calculator.,FALSE,,FALSE,,FALSE,,FALSE,,0
6pVxdMIKZA,FALSE,,TRUE,,FALSE,,FALSE,,FALSE,,0
6r8gxMERuZ,FALSE,,TRUE,"uses open data to provide tailored services to clients such as how many stores, who to acquire, where to open stores, what to sell in them and how to optimise home delivery and click & collect operations.",FALSE,,FALSE,,FALSE,,0
6U81AToQtD,FALSE,,TRUE,"offer open information about catchment areas, admissions criteria, OFSTED rankings, exam results for users to search for local schools",FALSE,,FALSE,,FALSE,,0
6vv3W3jHMr,FALSE,,TRUE,"uses open data to provide service such as data analytics, and adopts G-Cloud frameworks to expand portfolio of services with each iteration",FALSE,,FALSE,,FALSE,,0
6XAMaczh0F,FALSE,,TRUE,"Create working prototypes with open government data, and help find new ways to solve the challenges facing government and contributes towards social and economic development",FALSE,,FALSE,,FALSE,,0
6Y5gkPwNiJ,FALSE,,TRUE,"uses open data to provide a civic engagement platform that meshes real-time legislative data with usersâ€™ personal stories and sentiment, delivering public input to government in a format tailored to actionable policy decisions",FALSE,,FALSE,,FALSE,,0
74c0E4mZTT,FALSE,,FALSE,,TRUE,,FALSE,,FALSE,,0
74Kbta27l4,FALSE,,TRUE,"Uses open data to create an interactive platform to offer news in business, politics industries in Venezuela. It serves as a public resource for journalists, professional organizations, citizens to collect accurate and needed information.",FALSE,,FALSE,,FALSE,,0
75agZrbgF2,FALSE,,FALSE,,TRUE,,FALSE,,FALSE,,0
7EzwtOkgXD,FALSE,,TRUE,,FALSE,,FALSE,,FALSE,,0
7FjHIcXdti,FALSE,,TRUE,"offers open data application for learning about terrestrial landscapes, oceans and seas, frozen ice caps, atmosphere and clouds, human impacts, and many other earth and environmental science topics ",FALSE,,FALSE,,FALSE,,0
7fWZzTiRSz,FALSE,,FALSE,,TRUE,,FALSE,,FALSE,,0
7l0FC8mI1X,FALSE,,TRUE,"uses open data to develop web application , strategic database, and conduct data analysis and visualization",FALSE,,FALSE,,FALSE,,0
7tRlBZ3yhO,FALSE,,FALSE,,TRUE,,FALSE,,FALSE,,0
7wMo2pvXju,FALSE,,FALSE,,TRUE,,FALSE,,FALSE,,0
7yt8QADxBw,FALSE,,FALSE,,TRUE,,FALSE,,FALSE,,0
88Lg2ORUZW,FALSE,,FALSE,,TRUE,,FALSE,,FALSE,,0
88vgber48f,TRUE,Uses data on Parliament/Legislature of Ghana to promote transparency and popular participation by providing public online access to Bills -  Motions -  and Parliamentary debates (Hansards).,FALSE,,FALSE,,FALSE,,FALSE,,0
8DUccP7tqK,FALSE,,FALSE,,FALSE,,TRUE,,FALSE,,0
8ejkSc9fYY,FALSE,,TRUE,"builds APIs for economic data, find and compare data instantly with the Quadrant Web App. Dive into the details with release tables. And create publication ready charts in the editor.",FALSE,,FALSE,,FALSE,,0
8f3XYdAbp6,FALSE,,TRUE,Develops digital solutions such as apps using open data.,FALSE,,FALSE,,FALSE,,0
8jf33yhROh,TRUE,Hosts the OpenGovernment API to make government data and information more easily accessible and usable and raise government transparency on state and local levels.,FALSE,,FALSE,,FALSE,,FALSE,,0
8k7szZc0un,FALSE,,TRUE,,FALSE,,FALSE,,FALSE,,0
8KUrY66Cow,FALSE,,FALSE,,TRUE,,FALSE,,FALSE,,0
8luHlV1F5Z,FALSE,,FALSE,,TRUE,,FALSE,,FALSE,,0
8ODVDuWpz4,FALSE,,FALSE,,TRUE,,FALSE,,FALSE,,0
8OT0KkwheA,FALSE,,FALSE,,TRUE,,FALSE,,FALSE,,0
8pchrMUZyo,FALSE,,FALSE,,TRUE,,FALSE,,FALSE,,0
8pdvUBG48m,TRUE,"Uses open data in various civic projects, such as Peatones, and Transporte.",FALSE,,FALSE,,FALSE,,FALSE,,0
8pwKwqLpFj,TRUE,,FALSE,,FALSE,,FALSE,,FALSE,,0
8rjIeUB2pS,FALSE,,TRUE,,FALSE,,FALSE,,FALSE,,0
8rSFUuiEIU,FALSE,,TRUE,Apps with data about Perm region.,FALSE,,FALSE,,FALSE,,0
97Y9J3NwXd,FALSE,,TRUE,City accessibility indices -  public transportation analyst and optimizer -  automatic transport calculator based on habbits -  calendar and weather,FALSE,,TRUE,Member of groups thinking about how the transportation data can be used a better way,FALSE,,0
9GEcKdl1xt,FALSE,,FALSE,,TRUE,,FALSE,,FALSE,,0
9IMs4u8zyb,FALSE,,TRUE,"uses open data from annual reports of private and public sectors to create a global database called B&D WWN, it also offers strategic investment and risk management consulting services.",FALSE,,TRUE,,FALSE,,0
9LgtnrsX3U,FALSE,,FALSE,,FALSE,,TRUE,Geospatial/mapping,FALSE,,0
9luIb7dg5q,FALSE,,FALSE,,TRUE,,FALSE,,FALSE,,0
9mrlBiPcHO,FALSE,,FALSE,,TRUE,,FALSE,,FALSE,,0
9O1JJlAFLj,FALSE,,FALSE,,FALSE,,TRUE,,FALSE,,0
9tIvtJCceg,FALSE,,FALSE,,FALSE,,FALSE,,TRUE,,0
9Yn8Hla1Dw,FALSE,,TRUE,uses building and geospatial data to offer open information about building and infrastructure projects,FALSE,,FALSE,,FALSE,,0
A25zZyatiC,FALSE,,TRUE,,FALSE,,FALSE,,FALSE,,0
A6YZVOSemN,FALSE,,FALSE,,TRUE,,FALSE,,FALSE,,0
AA9hvKmeU5,FALSE,,TRUE,"create ways for client to make better decisions on based on actual restaurant inspection data collected by registered/licensed health inspectors in an easy to read, search and understand format",FALSE,,FALSE,,FALSE,,0
abcG80Ftfz,TRUE,We support Open Data in BC by -Sharing whatâ€™s happening with open data and celebrating Open Data success stories -Hosting open data events -  like this one tonight -  our open data meetups and panels -  and summits -  which help facilitate discussion  - Hosting and promoting OpenData hackathons and sharing the prototypes that come out of them - Working together with key stakeholder groups to further open data in BC connecting the dots between talent -  ideas and open data resources - Validating -  developing -  and sharing common practices and standards around open data,FALSE,,FALSE,,FALSE,,FALSE,,0
ABPFdhe5Ey,FALSE,,FALSE,,TRUE,,FALSE,,FALSE,,0
abrZVL9tM4,FALSE,,FALSE,,TRUE,,FALSE,,FALSE,,0
aCHmVDmBnI,FALSE,,FALSE,Uses open datas to provide enterprise data management and integration services to clients. ,TRUE,"The company has developed specific expertise and skills in the acquisition, collation and management of data for Government, Education, Aged-Care and Business.",FALSE,,FALSE,,0
adcH7sr9xz,FALSE,,FALSE,,TRUE,,FALSE,,FALSE,,0
ahNzXw6ABL,FALSE,,FALSE,,TRUE,,FALSE,,FALSE,,0
aHwNZTCcoI,FALSE,,FALSE,,FALSE,,TRUE,,FALSE,,0
AHzAjLOgR3,FALSE,,TRUE,Uses open data to conduct research and consultancy in public policies.,FALSE,,FALSE,,FALSE,,0
aIiHdWt3qO,TRUE,Uses data about elections -  places for voting; created map of falsifications.,FALSE,,FALSE,,FALSE,,FALSE,,0
AKGVqJqU4x,FALSE,,TRUE,Uses open data to provide firms with information about their market.,FALSE,,FALSE,,FALSE,,0
amQ34RiFm1,FALSE,,TRUE,"uses location intelligence data to build meaningful consumer experiences and business solutions. We have two mobile apps: Foursquare and Swarm, and a suite of enterprise and advertising tools. ",FALSE,,FALSE,,FALSE,,0
Aod9QbfTh6,FALSE,,FALSE,,TRUE,,FALSE,,FALSE,,0
aouxLjbwLb,FALSE,,FALSE,,TRUE,,FALSE,,FALSE,,0
APRhYXoPt6,FALSE,,TRUE,"uses open data to allow customers leverage their online assets, to transform business operations and services and to unlock their full ICT potential. Some of the products and services are web design and development, web application development, etc.",FALSE,,FALSE,,FALSE,,0
ArDCeOALkl,FALSE,,FALSE,,FALSE,,TRUE,Created ratings of livable cities in Russia using urban open data.,FALSE,,0
ARMFh1LRxO,FALSE,,FALSE,,FALSE,,TRUE,,FALSE,,0
asUnbgk5XS,FALSE,,TRUE,uses open geospatial and enviornment data along with open software to provide spatila and environmental data consultancy ,FALSE,,FALSE,,FALSE,,0
Atg33DTDqD,FALSE,,TRUE,,FALSE,,FALSE,,FALSE,,0
AuIakMZLXp,FALSE,,FALSE,,TRUE,,FALSE,,FALSE,,0
auRhp9Xecu,FALSE,,TRUE,"uses shareable tax data, jobs data, and other financial information hidden in regulatory documents to create the BizVizz, a corporate accountablitiy app; offers an open API so that people can access corporate data ",FALSE,,FALSE,,FALSE,,0
aV3jmAt8za,FALSE,,FALSE,,TRUE,,FALSE,,FALSE,,0
AwF4KtiVs8,FALSE,,FALSE,,TRUE,,FALSE,,FALSE,,0
aWjSGUuYCC,FALSE,,FALSE,,TRUE,,FALSE,,FALSE,,0
aWSlXPNzPx,FALSE,,TRUE,,FALSE,,FALSE,,FALSE,,0
B0SNWeRDF5,TRUE,"Uses open datas to integrate the work of labor department and social educational groups, trying to advocate the equal rights for the disabled. ",FALSE,,FALSE,,FALSE,,FALSE,,0
B1LdterDct,TRUE,an aggregation of all open data resources in Mexico to promote open data usage,FALSE,,FALSE,,FALSE,,FALSE,,0
b3k1MqBFOc,FALSE,,FALSE,,TRUE,,FALSE,,FALSE,,0
B5ieKmORLN,FALSE,,FALSE,,TRUE,,FALSE,,FALSE,,0
B8XrwVoP38,FALSE,,FALSE,Uses open data to help clients develop their business plan by using a graph tool to visualize the potential customer growth in a particular market.  ,FALSE,,FALSE,,FALSE,,0
bDa6j9T5Xu,FALSE,,TRUE,The Accela Civic Platform uses open government data to build cloud services that automate and streamline civic processes,FALSE,,FALSE,,FALSE,,0
BernWRzUjv,FALSE,,FALSE,"Uses open data on mobile phones and internet to connect employers with the best mid-to-low wage candidates in their area. Through ways of job posting, cadidate database and voice prescreening, employers can be equipped with a better means and useful information to find work.",FALSE,,FALSE,,FALSE,,0
bEZnKItQc4,FALSE,,FALSE,,TRUE,,FALSE,,FALSE,,0
bGMIysDbhE,FALSE,,FALSE,,TRUE,,FALSE,,FALSE,,0
bhTOose5Yc,FALSE,,TRUE,"uses open data to provide an opportunity for individuals, groups, schools and businesses to help through funding, supporting or volunteering in the key areas of natural heritage, history, education, recreation. ",FALSE,,FALSE,,FALSE,,0
BiJO5Luc3n,FALSE,,FALSE,,TRUE,,FALSE,,FALSE,,0
bJcDdO9cmC,FALSE,,FALSE,,TRUE,,FALSE,,FALSE,,0
BJgsHvMjzF,TRUE,Uses census open data to provide social programs for citizen empowerment.,FALSE,,FALSE,,FALSE,,FALSE,,0
BKZHIYS2eM,FALSE,,FALSE,,FALSE,,TRUE,Uses urban data for research and city planning.,FALSE,,0
bNVJFguPME,FALSE,,FALSE,,FALSE,,TRUE,Uses environmental information (such as recycling locations).,FALSE,,0
bRolcn466M,FALSE,,FALSE,,FALSE,,TRUE,,FALSE,,0
bsop2GdSwL,FALSE,,FALSE,,TRUE,,FALSE,,FALSE,,0
bTcFtMb3QW,TRUE,,FALSE,,FALSE,,FALSE,,FALSE,,0
BuKLhKRINR,TRUE,,FALSE,,FALSE,,FALSE,,FALSE,,0
BV4w4dwUaL,FALSE,,FALSE,,TRUE,,FALSE,,FALSE,,0
BvNzu8OBlQ,FALSE,,FALSE,,TRUE,,FALSE,,FALSE,,0
bWbDG01NNl,FALSE,,TRUE,provides electronic delivery of electronic patent office data to you.,FALSE,,FALSE,,FALSE,,0
bwCF289w6c,FALSE,,FALSE,,TRUE,,FALSE,,FALSE,,0
bZRHbCPhJK,FALSE,,TRUE,Uses legislative open data to provide Sistema de Seguimiento Legislativo (a service that allows associates to be informed of relevant changes in legislation).,FALSE,,FALSE,,FALSE,,0
C3sk3yBcgV,FALSE,,FALSE,,TRUE,,FALSE,,FALSE,,0
C6iBYbT7nD,FALSE,,FALSE,,FALSE,,TRUE,,FALSE,,0
C841GAjsF7,FALSE,,TRUE,"uses open data to provide free, fast, and simple mobile apps for mass transitriders worldwide",FALSE,,FALSE,,FALSE,,0
cBY4N0Yh9J,FALSE,,FALSE,,TRUE,,FALSE,,FALSE,,0
CDA89Pzn3E,FALSE,,FALSE,,TRUE,,FALSE,,FALSE,,0
CDbvLdUCmx,FALSE,,FALSE,,FALSE,,FALSE,,TRUE,Uses health open data to provide information regarding AIDS in general.,0
CEkCbc63Pa,TRUE,Uses open data in various civic projects to activate communities.,FALSE,,FALSE,,FALSE,,FALSE,,0
CFnu1CCzqd,FALSE,,FALSE,"Uses open data to create applications on mobile devices to provide various information including GPS, social networks, web services, payments.",FALSE,,FALSE,,FALSE,,0
cG0nNWcvNK,TRUE,Promote the use of open data in eCampaigning; See Exploring Open Data for Campaigning,FALSE,,FALSE,,FALSE,,FALSE,,0
